wikidata_id;baumart_bo;baumart_de;property_id;attribute_name;value;group
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Villn%C3%B6%C3%9F%20Robinie%20beim%20Mantinghof%20Pardell.jpg;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Robinia%20pseudoacacia%20distribution%20map.png;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P225;wissenschaftlicher_name;Robinia pseudoacacia;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P2670;enthaelt_elemente_von;Toxin;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P279;unterklasse_von;Giftpflanze;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P279;unterklasse_von;Nutzpflanze;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P279;unterklasse_von;fertilizer tree;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P2827;bluetenfarbe;Weiß;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P31;ist_eine;Taxon;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P3648;natureserve_conservation_status;secure;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;Aufforstung;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;Bienentrachtpflanze;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;Futtermittel;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;Heilpflanze;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;Holz;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;Nahrung;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P366;verwendung;soil retention;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P3739;bluetenstand;Traube;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P5252;winteransicht;http://commons.wikimedia.org/wiki/Special:FilePath/Robinia%20pseudoacacia%20-%20%D0%AE%D1%80%D0%B8%D0%B9%20%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%28Yuriy%20Danilevsky%29%20-%20604778214.jpeg;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P5588;invasiv_in;Shanghai;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P8193;winterhaerte_der_pflanze;3;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P9714;verbreitungsgebiet;Autonomes Gebiet Tibet;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P9714;verbreitungsgebiet;Fujian;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P9714;verbreitungsgebiet;Peking;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P9714;verbreitungsgebiet;Shanghai;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P9714;verbreitungsgebiet;Tianjin;
Q157417;Robinia pseudoacacia 'Monophylla Fastigi';Sorte der Robinie;P9714;verbreitungsgebiet;Volksrepublik China;
Q7263800;Pyrus nivalis;Schneebirne;P105;taxonomischer_rang;Art;
Q7263800;Pyrus nivalis;Schneebirne;P141;gefaehrdungsstufe_iucn;keine ausreichenden Daten;
Q7263800;Pyrus nivalis;Schneebirne;P1672;ursprung_von;snow pear;
Q7263800;Pyrus nivalis;Schneebirne;P1672;ursprung_von;snow pear juice;
Q7263800;Pyrus nivalis;Schneebirne;P171;uebergeordnetes_taxon;Birnen;
Q7263800;Pyrus nivalis;Schneebirne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Pyrusnivalis.jpg;
Q7263800;Pyrus nivalis;Schneebirne;P225;wissenschaftlicher_name;Pyrus nivalis;
Q7263800;Pyrus nivalis;Schneebirne;P31;ist_eine;Taxon;
Q7263800;Pyrus nivalis;Schneebirne;P5841;gefaehrdungsstatus_in_der_rote_liste_der_gefaehrdeten_arten_der_tschechischen_republik;data deficient;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P105;taxonomischer_rang;Art;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P11220;fruchtfarbe;Dunkelviolett;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P11220;fruchtfarbe;nearly black;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P12273;montana_plant_life_url;http://montana.plant-life.org/cgi-bin/species03.cgi?Rosaceae_Amelanchieralnifolia;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P12616;leaf_morphology;orbicular leaf blade;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P12616;leaf_morphology;ovate leaf blade;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P1672;ursprung_von;Pacific serviceberry;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P171;uebergeordnetes_taxon;Felsenbirnen;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Amelanchier%20alnifolia%206338.JPG;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Amelanchier%20alnifolia%20range%20map.jpg;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P225;wissenschaftlicher_name;Amelanchier alnifolia;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P279;unterklasse_von;Baum;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P279;unterklasse_von;Nutzpflanze;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P2827;bluetenfarbe;Weiß;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P31;ist_eine;Taxon;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P3648;natureserve_conservation_status;secure;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P366;verwendung;essbare Pflanzen;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P4000;fruchttyp;Apfelfrucht;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P566;basionym;Aronia alnifolia;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P8193;winterhaerte_der_pflanze;2;
Q164158;Amelanchier alnifolia;Erlen-Felsenbirne;P8193;winterhaerte_der_pflanze;3;
Q3926580;Alnus serrulata;Hasel-Erle;P105;taxonomischer_rang;Art;
Q3926580;Alnus serrulata;Hasel-Erle;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q3926580;Alnus serrulata;Hasel-Erle;P171;uebergeordnetes_taxon;Erlen;
Q3926580;Alnus serrulata;Hasel-Erle;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg;
Q3926580;Alnus serrulata;Hasel-Erle;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Alnus%20serrulata%20range%20map.jpg;
Q3926580;Alnus serrulata;Hasel-Erle;P225;wissenschaftlicher_name;Alnus serrulata;
Q3926580;Alnus serrulata;Hasel-Erle;P31;ist_eine;Taxon;
Q3926580;Alnus serrulata;Hasel-Erle;P3648;natureserve_conservation_status;secure;
Q3926580;Alnus serrulata;Hasel-Erle;P566;basionym;Betula serrulata;
Q159570;Ailanthus vilmoriana;Götterbaum;P105;taxonomischer_rang;Art;
Q159570;Ailanthus vilmoriana;Götterbaum;P10906;foliage_type;laubabwerfend;
Q159570;Ailanthus vilmoriana;Götterbaum;P1672;ursprung_von;ailanthus wood;
Q159570;Ailanthus vilmoriana;Götterbaum;P171;uebergeordnetes_taxon;Götterbäume;
Q159570;Ailanthus vilmoriana;Götterbaum;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%B6tterbaum%20%28Ailanthus%20altissima%29.jpg;
Q159570;Ailanthus vilmoriana;Götterbaum;P183;endemisch_in;Taiwan;
Q159570;Ailanthus vilmoriana;Götterbaum;P225;wissenschaftlicher_name;Ailanthus altissima;
Q159570;Ailanthus vilmoriana;Götterbaum;P31;ist_eine;Makrophanerophyten;
Q159570;Ailanthus vilmoriana;Götterbaum;P31;ist_eine;Taxon;
Q159570;Ailanthus vilmoriana;Götterbaum;P366;verwendung;Futtermittel;
Q159570;Ailanthus vilmoriana;Götterbaum;P366;verwendung;Heilpflanze;
Q159570;Ailanthus vilmoriana;Götterbaum;P366;verwendung;Holz;
Q159570;Ailanthus vilmoriana;Götterbaum;P366;verwendung;Nahrung;
Q159570;Ailanthus vilmoriana;Götterbaum;P4000;fruchttyp;Flügelnuss;
Q159570;Ailanthus vilmoriana;Götterbaum;P5588;invasiv_in;Frankreich;
Q159570;Ailanthus vilmoriana;Götterbaum;P5588;invasiv_in;Oregon;
Q159570;Ailanthus vilmoriana;Götterbaum;P566;basionym;Toxicodendron altissimum;
Q159570;Ailanthus vilmoriana;Götterbaum;P5872;riecht_nach;sperma;
Q159570;Ailanthus vilmoriana;Götterbaum;P9714;verbreitungsgebiet;Autonomes Gebiet Tibet;
Q159570;Ailanthus vilmoriana;Götterbaum;P9714;verbreitungsgebiet;Guangdong;
Q159570;Ailanthus vilmoriana;Götterbaum;P9714;verbreitungsgebiet;Peking;
Q159570;Ailanthus vilmoriana;Götterbaum;P9714;verbreitungsgebiet;Tianjin;
Q159570;Ailanthus vilmoriana;Götterbaum;P9714;verbreitungsgebiet;Volksrepublik China;
Q159570;Ailanthus vilmoriana;Götterbaum;P9714;verbreitungsgebiet;Zhoushan-Inseln;
Q130257124;Aesculus x carnea 'Briotii';Sorte der Roten Roßkastanie;P105;taxonomischer_rang;Cultivar;
Q130257124;Aesculus x carnea 'Briotii';Sorte der Roten Roßkastanie;P171;uebergeordnetes_taxon;Fleischrote Rosskastanie;
Q130257124;Aesculus x carnea 'Briotii';Sorte der Roten Roßkastanie;P225;wissenschaftlicher_name;Aesculus × carnea 'Briotii';
Q130257124;Aesculus x carnea 'Briotii';Sorte der Roten Roßkastanie;P31;ist_eine;Taxon;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P105;taxonomischer_rang;Art;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P171;uebergeordnetes_taxon;Tannen;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20procera%207137.JPG;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20procera1.jpg;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20procera%20range%20map%202.png;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P225;wissenschaftlicher_name;Abies procera;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P279;unterklasse_von;evergreen tree;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P31;ist_eine;Taxon;
Q1283223;Abies procera 'Glauca';Adels-Tanne;P3648;natureserve_conservation_status;secure;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P105;taxonomischer_rang;Art;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P10906;foliage_type;laubabwerfend;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P1672;ursprung_von;Bigleaf maple flower cluster;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P1672;ursprung_von;Bigleaf maple sap;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P1672;ursprung_von;Bigleaf maple shoot;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P1703;bestaeubt_durch;Insekten;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P171;uebergeordnetes_taxon;Ahorn;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20macrophyllum%201199.jpg;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20macrophyllum%20range%20map.png;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P225;wissenschaftlicher_name;Acer macrophyllum;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P2670;enthaelt_elemente_von;Wild Food;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P279;unterklasse_von;Laubbaum;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P279;unterklasse_von;Nutzpflanze;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P2827;bluetenfarbe;grüngelb;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P2974;habitat;hardwood forest;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P31;ist_eine;Taxon;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P3648;natureserve_conservation_status;secure;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P3739;bluetenstand;Schirmtraube;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P3739;bluetenstand;Traube;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P3741;samenausbreitung;Anemochorie;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P4000;fruchttyp;Flügelnuss;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P4214;hoechste_beobachtete_lebensdauer;175.0;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P8193;winterhaerte_der_pflanze;5;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P9714;verbreitungsgebiet;Kalifornische Küstengebirge;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P9714;verbreitungsgebiet;West-Washington;
Q599523;Acer macrophyllum;Großblättriger Ahorn;P9714;verbreitungsgebiet;Western Oregon;
Q159620;Aesculus flava;Gelbe Pavie;P105;taxonomischer_rang;Art;
Q159620;Aesculus flava;Gelbe Pavie;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q159620;Aesculus flava;Gelbe Pavie;P1420;taxonomische_synonyme;Aesculus flava var. purpurascens;
Q159620;Aesculus flava;Gelbe Pavie;P1420;taxonomische_synonyme;Aesculus octandra;
Q159620;Aesculus flava;Gelbe Pavie;P1420;taxonomische_synonyme;Aesculus octandra f. vestita;
Q159620;Aesculus flava;Gelbe Pavie;P1420;taxonomische_synonyme;Aesculus octandra var. purpurascens;
Q159620;Aesculus flava;Gelbe Pavie;P1420;taxonomische_synonyme;Pavia flava;
Q159620;Aesculus flava;Gelbe Pavie;P171;uebergeordnetes_taxon;Rosskastanien;
Q159620;Aesculus flava;Gelbe Pavie;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Yellow%20buckeye%20fruit%20and%20leaves.jpg;
Q159620;Aesculus flava;Gelbe Pavie;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Aesculus%20flava%20map.png;
Q159620;Aesculus flava;Gelbe Pavie;P225;wissenschaftlicher_name;Aesculus flava;
Q159620;Aesculus flava;Gelbe Pavie;P31;ist_eine;Taxon;
Q159620;Aesculus flava;Gelbe Pavie;P3648;natureserve_conservation_status;secure;
Q159620;Aesculus flava;Gelbe Pavie;P3739;bluetenstand;Rispe;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P105;taxonomischer_rang;Art;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P10906;foliage_type;laubabwerfend;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P13478;nomenklatorischer_typ_von;Weiden;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P171;uebergeordnetes_taxon;Weiden;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/2015-05-08%20B%C3%BCdingen%20Naturdenkmal%20440.221%20Silber-Weide%20-%200919.jpg;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Salix%20alba%20an%20der%20Isar.jpg;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Salix%20alba%20range.svg;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P225;wissenschaftlicher_name;Salix alba;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P31;ist_eine;Taxon;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P366;verwendung;Heilpflanze;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P4000;fruchttyp;Kapselfrucht;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P5588;invasiv_in;Australien;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P9714;verbreitungsgebiet;Autonomes Gebiet Tibet;
Q156918;Salix alba 'Liempde';Sorte der Silber-Weide;P9714;verbreitungsgebiet;Xinjiang;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P105;taxonomischer_rang;Nothospecies;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P10906;foliage_type;laubabwerfend;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P1531;hybrideltern;Acer cappadocicum subsp. lobelii;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P1531;hybrideltern;Feldahorn;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P171;uebergeordnetes_taxon;Ahorn;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20zoeschense2.jpg;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P225;wissenschaftlicher_name;Acer × zoeschense;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P31;ist_eine;hybrid taxon;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P3739;bluetenstand;Schirmtraube;
Q4673185;Acer x zoeschense;Zoeschener Ahorn;P3739;bluetenstand;erect infloresence;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P105;taxonomischer_rang;Art;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P10906;foliage_type;laubabwerfend;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P12763;taxonomisches_synonym_zu;Aria edulis;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P1672;ursprung_von;Mehlbeere;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P171;uebergeordnetes_taxon;Mehlbeeren;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aria-3420.jpg;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aria.jpg;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aria%20range.svg;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P225;wissenschaftlicher_name;Sorbus aria;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P31;ist_eine;Taxon;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P566;basionym;Crataegus aria;
Q157960;Sorbus aria 'Decaisneana';Sorte der Mehlbeere;P5841;gefaehrdungsstatus_in_der_rote_liste_der_gefaehrdeten_arten_der_tschechischen_republik;gefährdet;
Q1631520;Betula albosinensis;Kupfer-Birke;P105;taxonomischer_rang;Art;
Q1631520;Betula albosinensis;Kupfer-Birke;P12766;fungiert_als_basionym_von;Betula utilis subsp. albosinensis;
Q1631520;Betula albosinensis;Kupfer-Birke;P171;uebergeordnetes_taxon;Himalaya-Birke;
Q1631520;Betula albosinensis;Kupfer-Birke;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Betula-albosinensis-habit.JPG;
Q1631520;Betula albosinensis;Kupfer-Birke;P225;wissenschaftlicher_name;Betula albosinensis;
Q1631520;Betula albosinensis;Kupfer-Birke;P31;ist_eine;Makrophanerophyten;
Q1631520;Betula albosinensis;Kupfer-Birke;P31;ist_eine;Taxon;
Q1631520;Betula albosinensis;Kupfer-Birke;P366;verwendung;Heilpflanze;
Q1631520;Betula albosinensis;Kupfer-Birke;P366;verwendung;Holz;
Q1631520;Betula albosinensis;Kupfer-Birke;P9714;verbreitungsgebiet;Volksrepublik China;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P105;taxonomischer_rang;Art;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P13162;referenzabbildung;http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20rufinerve%20SZ148.png;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P171;uebergeordnetes_taxon;Ahorn;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20rufinerve%20leaf%2001%20by%20Line1.JPG;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P225;wissenschaftlicher_name;Acer rufinerve;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P31;ist_eine;Taxon;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P3739;bluetenstand;Traube;
Q285744;Acer rufinerve;Rosthaariger Streifen-Ahorn;P4000;fruchttyp;Nüsschen;
Q161648;Sciadopitys verticillata;Schirmtanne;P105;taxonomischer_rang;Art;
Q161648;Sciadopitys verticillata;Schirmtanne;P141;gefaehrdungsstufe_iucn;potenziell gefährdet;
Q161648;Sciadopitys verticillata;Schirmtanne;P171;uebergeordnetes_taxon;Sciadopitys;
Q161648;Sciadopitys verticillata;Schirmtanne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Sekiunji%20Koyamaki%2C%20Osaki.jpg;
Q161648;Sciadopitys verticillata;Schirmtanne;P183;endemisch_in;Japan;
Q161648;Sciadopitys verticillata;Schirmtanne;P225;wissenschaftlicher_name;Sciadopitys verticillata;
Q161648;Sciadopitys verticillata;Schirmtanne;P31;ist_eine;Taxon;
Q161648;Sciadopitys verticillata;Schirmtanne;P366;verwendung;Aufforstung;
Q161648;Sciadopitys verticillata;Schirmtanne;P9714;verbreitungsgebiet;Fujian;
Q11122869;Rhamnus species;Faulbaum;P105;taxonomischer_rang;Art;
Q11122869;Rhamnus species;Faulbaum;P12763;taxonomisches_synonym_zu;Faulbaum;
Q11122869;Rhamnus species;Faulbaum;P1672;ursprung_von;Faulbaumrinde;
Q11122869;Rhamnus species;Faulbaum;P171;uebergeordnetes_taxon;Kreuzdorn;
Q11122869;Rhamnus species;Faulbaum;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Rhamnus%20frangula%2007%20ies.jpg;
Q11122869;Rhamnus species;Faulbaum;P225;wissenschaftlicher_name;Rhamnus frangula;
Q11122869;Rhamnus species;Faulbaum;P31;ist_eine;Synonym;
Q11122869;Rhamnus species;Faulbaum;P31;ist_eine;Taxon;
Q11122869;Rhamnus species;Faulbaum;P366;verwendung;Heilpflanze;
Q9578320;Acer negundo 'Aureovariegatum';Gelbblättriger Eschen-Ahorn;P105;taxonomischer_rang;Form;
Q9578320;Acer negundo 'Aureovariegatum';Gelbblättriger Eschen-Ahorn;P171;uebergeordnetes_taxon;Eschen-Ahorn;
Q9578320;Acer negundo 'Aureovariegatum';Gelbblättriger Eschen-Ahorn;P225;wissenschaftlicher_name;Acer negundo f. aureovariegatum;
Q9578320;Acer negundo 'Aureovariegatum';Gelbblättriger Eschen-Ahorn;P31;ist_eine;Taxon;
Q131448;Sambucus species;Holunder;P105;taxonomischer_rang;Gattung;
Q131448;Sambucus species;Holunder;P171;uebergeordnetes_taxon;Viburnaceae;
Q131448;Sambucus species;Holunder;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Sambucus%20nigra0.jpg;
Q131448;Sambucus species;Holunder;P225;wissenschaftlicher_name;Sambucus;
Q131448;Sambucus species;Holunder;P31;ist_eine;Taxon;
Q131448;Sambucus species;Holunder;P4000;fruchttyp;Beere;
Q131448;Sambucus species;Holunder;P4000;fruchttyp;Steinfrucht;
Q131448;Sambucus species;Holunder;P443;aussprache_audiodatei;http://commons.wikimedia.org/wiki/Special:FilePath/De-Holunder.ogg;
Q131448;Sambucus species;Holunder;P443;aussprache_audiodatei;http://commons.wikimedia.org/wiki/Special:FilePath/LL-Q150%20%28fra%29-Fabricio%20Cardenas%20%28Culex%29-sureau.wav;
Q131448;Sambucus species;Holunder;P989;audiodatei_eines_gesprochenen_texts;http://commons.wikimedia.org/wiki/Special:FilePath/Nl-Vlier%20%28plant%29-article.ogg;
Q133698944;Sorbus arnoldiana;Eberesche;P105;taxonomischer_rang;Art;
Q133698944;Sorbus arnoldiana;Eberesche;P171;uebergeordnetes_taxon;Mehlbeeren;
Q133698944;Sorbus arnoldiana;Eberesche;P225;wissenschaftlicher_name;Sorbus arnoldiana;
Q133698944;Sorbus arnoldiana;Eberesche;P31;ist_eine;Taxon;
Q147475;Pinus mugo;Berg-Kiefer;P105;taxonomischer_rang;Art;
Q147475;Pinus mugo;Berg-Kiefer;P10906;foliage_type;Immergrüne Pflanze;
Q147475;Pinus mugo;Berg-Kiefer;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q147475;Pinus mugo;Berg-Kiefer;P1672;ursprung_von;Latschenkiefernöl;
Q147475;Pinus mugo;Berg-Kiefer;P1672;ursprung_von;pine needle oil;
Q147475;Pinus mugo;Berg-Kiefer;P171;uebergeordnetes_taxon;Pinus sect. Pinus;
Q147475;Pinus mugo;Berg-Kiefer;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Kosodrzewina%20%28Sosna%20g%C3%B3rska%29%20Pinus%20mugo%20mugo.jpg;
Q147475;Pinus mugo;Berg-Kiefer;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20mugo%20range.svg;
Q147475;Pinus mugo;Berg-Kiefer;P225;wissenschaftlicher_name;Pinus mugo;
Q147475;Pinus mugo;Berg-Kiefer;P31;ist_eine;Taxon;
Q147475;Pinus mugo;Berg-Kiefer;P443;aussprache_audiodatei;http://commons.wikimedia.org/wiki/Special:FilePath/De-Bergkiefer.ogg;
